,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
503,99,30,0,4,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.101010101,0.0,0,0,0,0,0,3,0,0,0,0,0,0,14,3,2,5,2,12,10,12,5.285714286,8.0,4.545454545,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,588,7446,383,0,1,8
10087,38,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,14,3,14,14,3,5.75,14.0,3.0,0,0,0,0,1,0,31,0.612903226,0.387096774,0,4,0,0.0,0,0.0,0,1,71.42857143,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,362,-1,0,0,1,0
8344,35,28,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,4,0,14,14,0,7.333333333,7.333333333,0.0,0,0,0,0,0,0,70,0.7857142859999999,0.214285714,0,0,0,0.0,0,0.0,0,1,85.0,0,23.07692308,76.92307692,0,0,0,100.0,0,0,0,0,0,0,215,5994,0,0,0,5
6627,43,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,11,11,0,18,18,0,14.5,14.5,0.0,1,0,0,0,0,2,47,0.0,1.0,0,1,0,0.0,0,0.319148936,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,242,1950,341948,0,1,1
2248,61,20,0,4,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.016393443,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,5,1,3,1,10,10,9,4.444444444,6.5,3.857142857,0,0,0,0,0,0,417,0.940047962,0.059952038,0,0,0,0.0,0,0.0,0,0,100.0,0,86.0,14.0,0,0,0,68.42105263,0,0,0,0,0,0,145,7526,107288,0,0,4
372,282,30,1,3,1,0,1,3,0,4,4,0,7,7,0,1,0,0,0,0,0,1,0,0,0,0.209219858,0.0,0,0,1,0,0,3,1,0,1,0,0,0,26,5,1,2,1,43,12,43,9.346153846,8.0,9.52173913,0,0,0,0,0,0,11,0.272727273,0.727272727,0,0,0,0.0,0,0.0,1,1,16.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,382,8018,0,0,1,4
4052,99,24,0,3,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,2,0,11,7,2,5,2,17,14,17,7.090909091,9.5,6.555555556,0,0,0,0,0,0,137,0.510948905,0.489051095,0,0,0,0.044776119,0,0.0,0,1,94.73684211,0,95.23809524,4.761904762,0,0,0,8.571428571,0,0,0,1,0,0,595,7805,6377,0,0,5
3937,36,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,20,20,0,11.5,11.5,0.0,0,0,0,0,0,0,119,0.924369748,0.075630252,0,1,0,0.5555555560000001,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,54.54545455,0,0,0,1,1,0,2385,3459,0,0,0,1
11306,72,15,0,2,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,6,2,3,2,10,7,10,5.888888889,5.0,6.142857143,0,0,0,0,0,0,164,0.951219512,0.048780488,0,0,0,0.125,0,0.125,0,1,88.88888889,0,75.0,25.0,0,0,0,92.06349206,0,0,0,1,0,0,1418,5886,184,0,0,6
4076,124,29,0,3,1,0,0,0,0,0,7,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,14,6,3,3,3,13,13,11,7.142857143,7.666666667,7.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,148,4235,0,0,0,2
997,49,9,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.040816327,0.222222222,0,0,0,0,1,1,0,0,0,0,0,0,4,0,3,6,3,14,6,14,8.5,6.0,9.333333333,0,0,0,0,0,0,46,0.956521739,0.043478261,0,0,0,0.0,0,0.0,0,0,100.0,0,85.71428571,14.28571429,0,0,0,90.90909091,0,0,0,1,1,0,308,-2,0,0,1,0
1176,123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.154471545,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,4,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4004,5828815,0,1,0
11074,73,40,0,5,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,1,0,0,0,9,1,1,1,3,17,9,17,6.0,5.166666667,7.666666667,0,0,0,0,0,0,22,0.181818182,0.818181818,0,1,0,0.277777778,0,0.0,0,1,0.0,0,16.66666667,83.33333333,0,0,0,25.0,0,0,0,1,1,0,217,5627,0,0,1,5
551,44,22,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,3,3,3,3,9,9,5,4.5,5.333333333,3.666666667,1,0,0,0,0,0,18,0.833333333,0.166666667,0,0,0,0.0,0,1.0,0,1,90.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,155,2767,0,0,1,1
3497,22,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,4,6,6,4,6,5.0,4.0,6.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,61657,0,1,5
7176,42,17,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,2,7,2,7,7,4,4.2,7.0,3.5,0,0,0,0,0,0,80,0.575,0.425,0,1,0,0.323529412,0,0.323529412,0,1,92.30769231,0,81.81818182,18.18181818,0,0,0,0.0,0,0,0,0,0,0,188,3830,0,0,1,2
9300,57,10,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,5,4,1,1,16,21,3,21,8.4,1.666666667,18.5,1,0,0,0,1,0,34,0.205882353,0.794117647,0,0,0,0.0,0,0.037037037,1,1,6.25,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,37,3251,421761,0,0,4
7704,35,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,8,9,9,8,6.666666667,6.0,8.0,0,1,0,0,0,0,69,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2504,5895,35,0,0,10
6201,64,12,0,4,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,8,2,2,3,12,3,12,5.75,2.333333333,7.8,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,1,0,-1,15992,0,0,4
10623,57,18,0,1,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,1,0,0,0,0,1,0.105263158,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,3,14,3,14,14,11,8.2,14.0,6.75,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,134,3153,0,0,1,3
5937,31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,202,0.6237623760000001,0.376237624,0,0,0,0.039473684,0,0.0,1,1,64.28571429,0,4.651162791,95.34883721,0,0,0,34.21052632,0,0,0,1,0,0,122,4991,239038,0,0,6
6537,46,15,0,3,2,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.086956522,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,1,1,2,1,6,6,6,3.5,3.333333333,3.6,0,0,0,0,0,2,10,0.3,0.7,0,0,0,0.571428571,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,3140,-1,0,0,1,2
9149,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,58,0.5862068970000001,0.413793103,0,0,0,0.333333333,0,0.0,0,0,60.0,0,0.0,100.0,0,0,0,57.14285714,0,0,0,1,1,0,313,5166,1123904,0,0,3
693,187,20,1,6,2,0,1,3,0,2,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.203208556,0.0,0,0,0,0,0,3,1,0,0,0,0,0,19,2,2,16,2,29,16,29,8.210526316000001,16.0,7.777777778,1,0,0,0,0,0,18,0.833333333,0.166666667,0,0,0,0.0,0,1.0,0,1,90.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,216,1244,0,0,1,0
2533,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,7,0.142857143,0.857142857,0,1,0,0.5,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,253,1207,3021434,0,0,2
3443,38,24,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,4,20,4,20,20,4,12.0,20.0,4.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,157,2035,4378438,0,1,2
982,76,26,0,4,0,0,0,0,0,0,1,0,1,7,0,1,0,0,0,1,0,0,0,0,1,0.210526316,0.0,0,0,0,0,0,3,0,0,0,0,1,0,10,0,2,9,2,10,10,9,5.4,9.5,4.375,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,2773,-1,4422,0,1,4
4653,30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,417,0.971223022,0.028776978,0,0,0,0.5,0,0.166666667,0,0,100.0,0,100.0,0.0,0,0,0,25.0,0,0,0,1,1,0,238,4281,6331488,0,0,3
10763,126,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.0,0,0,0,1,0,3,1,0,0,0,0,0,12,8,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0
4222,43,25,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,4,8,8,4,4.333333333,4.5,4.0,0,0,0,0,0,0,83,0.469879518,0.5301204820000001,0,2,0,0.363636364,0,0.045454545,1,1,0.0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,230,5613,0,0,1,5
91,151,10,1,3,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0.271523179,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,10,3,7,3,110,7,110,22.66666667,7.0,25.8,0,0,0,0,0,0,45,0.5111111110000001,0.488888889,0,0,0,0.636363636,0,0.636363636,1,1,60.0,0,100.0,0.0,0,0,0,10.0,0,0,0,1,1,0,201,166,0,0,1,0
2266,64,22,1,3,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.109375,0.0,0,0,1,0,0,3,0,0,0,0,1,0,7,2,3,5,3,12,12,9,6.571428571,8.5,5.8,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,141,224,0,0,1,0
11098,36,12,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.194444444,0.0,0,0,0,0,0,2,0,1,0,0,1,0,4,5,3,3,5,9,4,9,5.25,3.5,7.0,0,1,0,0,0,0,529,0.7655954629999999,0.234404537,0,4,0,0.0080645159999999,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,93.02325581,0,0,0,0,0,0,1262,8964,70,0,0,8
6505,35,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,90,0.577777778,0.422222222,0,2,0,0.026315789,0,0.0,0,1,37.5,0,51.11111111,48.88888889,0,0,0,56.25,0,0,0,1,1,0,1031,5178,0,0,0,3
261,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,357,0.607843137,0.392156863,0,6,0,0.014285714,0,0.014285714,0,1,7.692307692000001,0,98.4375,1.5625,0,0,0,9.6,0,0,0,1,1,0,351,7318,19471,0,0,5
3337,41,21,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.073170732,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,17,3,17,17,8,9.333333333,17.0,5.5,0,0,0,0,0,0,18,0.444444444,0.5555555560000001,0,1,0,0.3,0,0.1,0,1,57.14285714,0,50.0,50.0,0,0,0,42.85714286,0,0,0,1,0,0,188,3829,3520303,0,0,3
10998,58,15,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,3,11,3,13,11,13,7.0,11.0,6.2,0,0,0,0,0,0,13,0.7692307690000001,0.230769231,0,1,0,0.0,0,0.0,0,1,75.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,172,194,0,0,1,0
5259,53,44,1,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.169811321,0.204545455,0,0,0,1,0,3,0,0,1,0,0,0,7,2,1,1,0,11,11,0,4.857142857,4.857142857,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,217,5627,0,0,1,5
6004,88,14,0,2,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,10,4,3,3,4,12,6,12,6.7,4.5,7.25,0,0,0,0,0,0,252,0.900793651,0.099206349,0,0,0,0.08,0,0.0,0,0,96.2962963,0,42.85714286,57.14285714,0,0,0,11.11111111,0,0,0,0,0,0,37,5442,8797,0,0,5
445,109,21,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.064220183,0.0,0,0,0,0,0,3,0,0,1,0,0,0,9,1,2,4,2,47,12,47,9.888888889,8.0,10.42857143,1,0,0,0,0,2,81,0.456790123,0.543209877,0,0,0,0.977272727,0,0.0,0,0,80.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,351,14,0,0,0,0
3555,118,12,0,3,5,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,1,0,0,0,0.016949153,0.0,0,0,0,0,0,3,1,0,0,0,1,0,15,4,2,3,2,10,4,10,6.133333333,3.5,6.538461538,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,198,8569,492031,0,0,4
2194,82,16,0,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.048780488,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,3,1,5,1,30,6,30,6.888888889,5.5,7.285714286,1,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2974,8348,1,0,1,10
7038,126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.198412698,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0
6232,32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,110,0.281818182,0.7181818179999999,0,1,0,0.544303797,0,0.0,0,1,28.94736842,0,46.15384615,53.84615385,0,0,0,38.57142857,0,0,0,1,0,0,2944,5092,969082,0,0,4
2867,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.125,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0
2526,43,16,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.069767442,0.0,0,0,0,0,0,3,0,0,1,0,1,0,5,3,2,3,2,12,8,12,5.6,5.5,5.666666667,0,0,0,0,0,0,130,0.938461538,0.061538462,0,0,0,0.25,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,11.11111111,0,0,0,1,0,0,3004,7222,1592793,0,1,5
7036,85,21,1,2,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.258823529,0.0,0,0,0,0,0,2,1,0,1,0,2,0,7,6,3,3,3,32,13,32,9.571428571,8.0,10.2,2,0,0,0,0,0,23,0.7826086959999999,0.217391304,0,0,0,0.0,0,0.2,0,0,66.66666667,0,100.0,0.0,0,0,0,20.0,0,0,0,1,1,0,99,4284,0,0,1,1
4877,72,15,1,3,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.180555556,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,2,3,4,3,14,6,14,5.777777778,5.0,6.0,0,1,0,0,0,0,185,0.978378378,0.021621622,0,0,0,0.75,0,0.5,0,0,100.0,0,100.0,0.0,0,0,0,96.36363636,0,0,0,1,0,0,132,11555,609,0,1,7
8819,30,10,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,1,0,5,3,1,1,5,6,3,6,3.2,1.666666667,5.5,0,0,0,0,1,0,25,0.2,0.8,0,0,0,0.0,0,0.0,0,1,6.25,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,37,3251,421761,0,0,4
1168,26,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,18,0.5,0.5,0,0,0,0.444444444,0,0.111111111,0,0,75.0,0,0.0,0.0,0,0,0,77.14285714,0,0,0,0,0,0,297,4451,2136171,0,0,3
4144,45,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,3,4,5,4,16,6,16,7.75,5.5,10.0,2,1,0,0,0,0,30,0.7666666670000001,0.233333333,0,1,0,0.0,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,2973,8349,1,0,0,10
84,92,22,1,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.304347826,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,5,2,15,2,32,15,32,10.14285714,15.0,9.333333333,3,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,1
3149,40,11,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,3,7,3,7,7,6,5.0,7.0,4.5,1,0,0,0,0,0,19,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,923,6381,0,0,1,3
5781,131,27,0,2,2,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0.030534351,0.0,0,0,0,0,0,2,1,0,1,0,1,0,15,3,1,2,1,19,10,19,6.8666666670000005,7.0,6.833333333,0,0,0,0,0,0,26,0.115384615,0.884615385,0,0,0,0.0,0,0.086956522,0,1,7.692307692000001,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,381,8019,0,0,1,4
880,21,10,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,1,0.238095238,0.3,0,1,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,597,0.983249581,0.016750419,0,1,0,0.2,0,0.2,0,1,91.42857143,0,92.85714286,7.142857143,0,0,0,91.17647059,0,0,0,1,1,0,222,5986,708325,0,1,3
6092,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,61,0.68852459,0.31147541,0,0,0,0.526315789,0,0.0,0,0,100.0,0,90.0,10.0,0,0,0,10.0,0,0,0,0,0,0,221,4161,405645,0,0,4
4955,48,27,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.041666667,0.0,0,0,0,0,0,2,1,0,0,0,2,0,5,1,5,6,5,8,8,7,6.6,7.0,6.0,0,0,0,0,0,0,10,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,369,4378,0,0,1,0
1467,79,18,1,4,1,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.101265823,0.0,0,0,0,0,0,3,1,0,1,0,1,0,11,2,2,4,2,10,9,10,5.181818182,6.5,4.888888889,0,1,0,0,0,0,31,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,282,10677,23,0,1,8
8372,43,15,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.046511628,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,1,3,1,11,7,11,5.4,5.0,5.666666667,0,1,0,0,0,0,52,0.557692308,0.442307692,0,0,0,0.0,0,0.0,0,1,65.21739129999999,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,207,5637,2,0,0,10
9080,39,24,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,2,3,2,6,6,4,3.833333333,4.25,3.0,0,0,0,0,0,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,81,1015,1196152,0,1,2
6131,125,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.144,0.0,0,0,0,1,0,3,1,0,0,0,0,0,12,3,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5707171,0,1,0
4326,57,21,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.052631579,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,4,8,4,10,8,10,6.833333333,8.0,6.25,1,0,0,0,0,0,42,0.904761905,0.095238095,0,0,0,0.75,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,20.0,0,0,0,1,0,0,0,12710,1110,0,0,6
